Timestamp,Event,Instance,Job,Query,Value
1717915557.743,,chirpstack:9324,Chirpstack,api_requests_handled_total,4332
1717915557.743,,chirpstack:9324,Chirpstack,api_requests_handled_total,1
1717915557.743,,chirpstack:9324,Chirpstack,api_requests_handled_total,7
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,backend_semtechdup_gateway_ack_rate,0
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,backend_semtechdup_gateway_ack_rate,0
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,backend_semtechdup_gateway_ack_rate,0
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,backend_semtechdup_gateway_ack_rate,0
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,backend_semtechdup_gateway_ack_rate,0
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,backend_semtechdup_gateway_ack_rate,0
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,backend_semtechdup_gateway_ack_rate,0
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,backend_semtechudp_gateway_ack_rate_count,2878
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,backend_semtechudp_gateway_ack_rate_count,2878
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,backend_semtechudp_gateway_ack_rate_count,2878
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,backend_semtechudp_gateway_ack_rate_count,2878
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,backend_semtechudp_gateway_ack_rate_count,2878
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,backend_semtechudp_gateway_ack_rate_count,2878
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,backend_semtechudp_gateway_ack_rate_count,2878
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,backend_semtechudp_gateway_connect_count,7
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,backend_semtechudp_gateway_diconnect_count,0
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,backend_semtechudp_udp_received_count,58912
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,backend_semtechudp_udp_received_count,39595
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,backend_semtechudp_udp_received_count,18902
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,backend_semtechudp_udp_sent_count,58912
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,backend_semtechudp_udp_sent_count,39595
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,backend_semtechudp_udp_sent_count,18902
1717915557.743,,chirpstack:9324,Chirpstack,deduplicate_locked_count_total,2322
1717915557.743,,chirpstack:9324,Chirpstack,deduplicate_no_lock_count_total,17998
1717915557.743,,chirpstack:9324,Chirpstack,gateway_backend_mqtt_commands_total,17998
1717915557.743,stats,chirpstack:9324,Chirpstack,gateway_backend_mqtt_events_total,20146
1717915557.743,ack,chirpstack:9324,Chirpstack,gateway_backend_mqtt_events_total,17998
1717915557.743,up,chirpstack:9324,Chirpstack,gateway_backend_mqtt_events_total,20320
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_gc_duration_seconds,0.000025425
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_gc_duration_seconds,0.000051854
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_gc_duration_seconds,0.000070284
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_gc_duration_seconds,0.000083494
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_gc_duration_seconds,0.000184091
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_gc_duration_seconds_count,2032
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_gc_duration_seconds_sum,0.14889455
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_goroutines,24
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_info,1
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_memstats_alloc_bytes,3851128
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_memstats_alloc_bytes_total,4639255800
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_memstats_buck_hash_sys_bytes,8429
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_memstats_frees_total,20647541
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_memstats_gc_sys_bytes,3165480
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_memstats_heap_alloc_bytes,3851128
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_memstats_heap_idle_bytes,8929280
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_memstats_heap_inuse_bytes,6094848
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_memstats_heap_objects,7224
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_memstats_heap_released_bytes,5734400
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_memstats_heap_sys_bytes,15024128
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_memstats_last_gc_time_seconds,1717915529.3443923
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_memstats_lookups_total,0
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_memstats_mallocs_total,20654765
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_memstats_mcache_inuse_bytes,9600
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_memstats_mcache_sys_bytes,15600
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_memstats_mspan_inuse_bytes,165120
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_memstats_mspan_sys_bytes,212160
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_memstats_next_gc_bytes,8214208
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_memstats_other_sys_bytes,1324107
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_memstats_stack_inuse_bytes,1703936
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_memstats_stack_sys_bytes,1703936
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_memstats_sys_bytes,21453840
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,go_threads,14
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,integration_mqtt_command_count,17996
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,integration_mqtt_connect_count,1
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,integration_mqtt_disconnect_count,0
1717915557.743,stats,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,integration_mqtt_event_count,20146
1717915557.743,ack,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,integration_mqtt_event_count,17996
1717915557.743,up,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,integration_mqtt_event_count,20318
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,integration_mqtt_reconnect_count,0
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,integration_mqtt_state_count,7
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,process_cpu_seconds_total,237.85
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,process_max_fds,1048576
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,process_open_fds,10
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,process_resident_memory_bytes,24797184
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,process_start_time_seconds,1717829088.85
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,process_virtual_memory_bytes,1270235136
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,process_virtual_memory_max_bytes,18446744073709552000
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,promhttp_metric_handler_requests_in_flight,1
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,promhttp_metric_handler_requests_total,5763
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,promhttp_metric_handler_requests_total,0
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,promhttp_metric_handler_requests_total,0
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,scrape_duration_seconds,0.00286742
1717915557.743,,chirpstack:9324,Chirpstack,scrape_duration_seconds,0.001439887
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,scrape_samples_post_metric_relabeling,74
1717915557.743,,chirpstack:9324,Chirpstack,scrape_samples_post_metric_relabeling,127
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,scrape_samples_scraped,74
1717915557.743,,chirpstack:9324,Chirpstack,scrape_samples_scraped,127
1717915557.743,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,scrape_series_added,0
1717915557.743,,chirpstack:9324,Chirpstack,scrape_series_added,0
1717915557.743,,chirpstack:9324,Chirpstack,storage_pg_conn_get_duration_seconds_bucket,382410
1717915557.743,,chirpstack:9324,Chirpstack,storage_pg_conn_get_duration_seconds_bucket,382521
1717915557.743,,chirpstack:9324,Chirpstack,storage_pg_conn_get_duration_seconds_bucket,382539
1717915557.743,,chirpstack:9324,Chirpstack,storage_pg_conn_get_duration_seconds_bucket,382549
1717915557.743,,chirpstack:9324,Chirpstack,storage_pg_conn_get_duration_seconds_bucket,382555
1717915557.743,,chirpstack:9324,Chirpstack,storage_pg_conn_get_duration_seconds_bucket,382560
1717915557.743,,chirpstack:9324,Chirpstack,storage_pg_conn_get_duration_seconds_bucket,382560
1717915557.743,,chirpstack:9324,Chirpstack,storage_pg_conn_get_duration_seconds_bucket,382560
1717915557.743,,chirpstack:9324,Chirpstack,storage_pg_conn_get_duration_seconds_bucket,382560
1717915557.743,,chirpstack:9324,Chirpstack,storage_pg_conn_get_duration_seconds_bucket,382560
1717915557.743,,chirpstack:9324,Chirpstack,storage_pg_conn_get_duration_seconds_bucket,382560
1717915557.743,,chirpstack:9324,Chirpstack,storage_pg_conn_get_duration_seconds_bucket,382560
1717915557.743,,chirpstack:9324,Chirpstack,storage_pg_conn_get_duration_seconds_bucket,382560
1717915557.743,,chirpstack:9324,Chirpstack,storage_pg_conn_get_duration_seconds_count,382560
1717915557.743,,chirpstack:9324,Chirpstack,storage_pg_conn_get_duration_seconds_sum,145.43037027299914
1717915557.743,,chirpstack:9324,Chirpstack,storage_redis_conn_get_duration_seconds_bucket,399108
1717915557.743,,chirpstack:9324,Chirpstack,storage_redis_conn_get_duration_seconds_bucket,399467
1717915557.743,,chirpstack:9324,Chirpstack,storage_redis_conn_get_duration_seconds_bucket,399512
1717915557.743,,chirpstack:9324,Chirpstack,storage_redis_conn_get_duration_seconds_bucket,399518
1717915557.743,,chirpstack:9324,Chirpstack,storage_redis_conn_get_duration_seconds_bucket,399519
1717915557.743,,chirpstack:9324,Chirpstack,storage_redis_conn_get_duration_seconds_bucket,399519
1717915557.743,,chirpstack:9324,Chirpstack,storage_redis_conn_get_duration_seconds_bucket,399519
1717915557.743,,chirpstack:9324,Chirpstack,storage_redis_conn_get_duration_seconds_bucket,399519
1717915557.743,,chirpstack:9324,Chirpstack,storage_redis_conn_get_duration_seconds_bucket,399519
1717915557.743,,chirpstack:9324,Chirpstack,storage_redis_conn_get_duration_seconds_bucket,399519
1717915557.743,,chirpstack:9324,Chirpstack,storage_redis_conn_get_duration_seconds_bucket,399519
1717915557.743,,chirpstack:9324,Chirpstack,storage_redis_conn_get_duration_seconds_bucket,399519
1717915557.743,,chirpstack:9324,Chirpstack,storage_redis_conn_get_duration_seconds_bucket,399519
1717915557.743,,chirpstack:9324,Chirpstack,storage_redis_conn_get_duration_seconds_count,399519
1717915557.743,,chirpstack:9324,Chirpstack,storage_redis_conn_get_duration_seconds_sum,73.8418292700031
1717915558.419,,chirpstack-gateway-bridge:9325,Chirpstack gateway bridge,up,1
1717915558.419,,chirpstack:9324,Chirpstack,up,1
1717915558.419,,chirpstack:9324,Chirpstack,uplink_count_total,17998
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,4327
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,4331
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,4332
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,4332
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,4332
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,4332
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,4332
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,4332
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,4332
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,4332
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,4332
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,4332
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,1
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,4328
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,4332
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,4332
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,4332
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,4332
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,4332
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,4332
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,4332
1717915558.419,,chirpstack:9324,Chirpstack,api_requests_handled_seconds_bucket,4332
